Date,Open,High,Low,Close,listingId,name
2021-09-30 01:00:00,13197.2817,13203.0166,13141.8719,13186.825,"1356351,102,608",INDICE MASI
2021-10-01 01:00:00,13186.825,13186.825,13085.3059,13105.7103,"1356351,102,608",INDICE MASI
2021-10-04 01:00:00,13105.7103,13136.1515,13049.3938,13081.7413,"1356351,102,608",INDICE MASI
2021-10-05 01:00:00,13081.7413,13091.1142,13058.7118,13058.7118,"1356351,102,608",INDICE MASI
2021-10-06 01:00:00,13058.7118,13085.3269,13046.1635,13077.7759,"1356351,102,608",INDICE MASI
2021-10-07 01:00:00,13077.7759,13107.2275,13071.7924,13097.3866,"1356351,102,608",INDICE MASI
2021-10-08 01:00:00,13097.3866,13192.5514,13096.1989,13192.5514,"1356351,102,608",INDICE MASI
2021-10-11 01:00:00,13192.5514,13192.5514,13136.2476,13145.58,"1356351,102,608",INDICE MASI
2021-10-12 01:00:00,13145.58,13165.0801,13145.58,13160.5647,"1356351,102,608",INDICE MASI
2021-10-13 01:00:00,13160.5647,13188.8017,13142.722,13187.7301,"1356351,102,608",INDICE MASI
2021-10-14 01:00:00,13187.7301,13283.1536,13187.7301,13283.1536,"1356351,102,608",INDICE MASI
2021-10-15 01:00:00,13283.1536,13301.4862,13240.9562,13300.9307,"1356351,102,608",INDICE MASI
2021-10-18 01:00:00,13300.9307,13300.9307,13252.7642,13290.632,"1356351,102,608",INDICE MASI
2021-10-21 01:00:00,13290.632,13311.1143,13241.4812,13295.5437,"1356351,102,608",INDICE MASI
2021-10-22 01:00:00,13295.5437,13300.7213,13261.2604,13300.7213,"1356351,102,608",INDICE MASI
2021-10-25 01:00:00,13300.7213,13334.4688,13274.0647,13333.8365,"1356351,102,608",INDICE MASI
2021-10-26 01:00:00,13333.8365,13551.4179,13317.4259,13551.1676,"1356351,102,608",INDICE MASI
2021-10-27 01:00:00,13551.1676,13585.2112,13488.3484,13538.4163,"1356351,102,608",INDICE MASI
2021-10-28 01:00:00,13538.4163,13612.745,13498.5993,13578.9993,"1356351,102,608",INDICE MASI
2021-10-29 01:00:00,13578.9993,13650.0896,13510.2814,13555.4537,"1356351,102,608",INDICE MASI
2021-11-01 01:00:00,13555.4537,13667.1196,13507.5453,13507.5453,"1356351,102,608",INDICE MASI
2021-11-02 01:00:00,13507.5453,13600.7635,13507.5453,13562.6362,"1356351,102,608",INDICE MASI
2021-11-03 01:00:00,13562.6362,13616.4165,13543.9989,13569.3304,"1356351,102,608",INDICE MASI
2021-11-04 01:00:00,13569.3304,13574.8528,13506.9925,13506.9925,"1356351,102,608",INDICE MASI
2021-11-05 01:00:00,13506.9925,13521.6878,13413.236,13413.8017,"1356351,102,608",INDICE MASI
2021-11-08 01:00:00,13413.8017,13475.5625,13396.651,13428.2629,"1356351,102,608",INDICE MASI
2021-11-09 01:00:00,13428.2629,13463.0984,13380.3378,13380.3378,"1356351,102,608",INDICE MASI
2021-11-10 01:00:00,13380.3378,13412.486,13342.3899,13344.2856,"1356351,102,608",INDICE MASI
2021-11-11 01:00:00,13344.2856,13356.4443,13322.0395,13332.4563,"1356351,102,608",INDICE MASI
2021-11-12 01:00:00,13332.4563,13346.2699,13295.7263,13295.7263,"1356351,102,608",INDICE MASI
2021-11-15 01:00:00,13295.7263,13318.762,13290.609,13296.4544,"1356351,102,608",INDICE MASI
2021-11-16 01:00:00,13296.372,13316.2261,13254.9977,13263.0666,"1356351,102,608",INDICE MASI
2021-11-17 01:00:00,13261.4729,13315.6544,13260.8861,13289.4774,"1356351,102,608",INDICE MASI
2021-11-19 01:00:00,13289.4774,13341.7913,13289.4774,13340.4486,"1356351,102,608",INDICE MASI
2021-11-22 01:00:00,13340.4486,13362.4465,13316.9494,13351.5286,"1356351,102,608",INDICE MASI
2021-11-23 01:00:00,13351.5286,13351.5286,13304.0725,13306.7926,"1356351,102,608",INDICE MASI
2021-11-24 01:00:00,13306.7926,13340.8114,13287.5616,13340.8114,"1356351,102,608",INDICE MASI
2021-11-25 01:00:00,13340.8114,13345.9161,13312.6788,13324.5288,"1356351,102,608",INDICE MASI
2021-11-26 01:00:00,13324.5288,13334.8344,13220.7101,13221.0792,"1356351,102,608",INDICE MASI
2021-11-29 01:00:00,13221.0792,13221.0792,13041.5884,13099.4904,"1356351,102,608",INDICE MASI
2021-11-30 01:00:00,13099.4904,13110.4766,13062.277,13085.3751,"1356351,102,608",INDICE MASI
2021-12-01 01:00:00,13085.3751,13170.4759,13085.3751,13170.1867,"1356351,102,608",INDICE MASI
2021-12-02 01:00:00,13170.1867,13232.336,13147.9381,13231.4073,"1356351,102,608",INDICE MASI
2021-12-03 01:00:00,13231.4073,13245.276,13125.431,13226.0025,"1356351,102,608",INDICE MASI
2021-12-06 01:00:00,13226.0025,13244.8196,13158.6844,13178.5085,"1356351,102,608",INDICE MASI
2021-12-07 01:00:00,13178.5085,13239.454,13144.6235,13228.3729,"1356351,102,608",INDICE MASI
2021-12-08 01:00:00,13228.3729,13268.3062,13185.9629,13231.3522,"1356351,102,608",INDICE MASI
2021-12-09 01:00:00,13231.3522,13277.8786,13223.8364,13277.6995,"1356351,102,608",INDICE MASI
2021-12-10 01:00:00,13277.6995,13350.2246,13277.6995,13339.8144,"1356351,102,608",INDICE MASI
2021-12-13 01:00:00,13339.8144,13339.8144,13248.3457,13283.9802,"1356351,102,608",INDICE MASI
2021-12-14 01:00:00,13283.9802,13301.1019,13261.3202,13281.8649,"1356351,102,608",INDICE MASI
2021-12-15 01:00:00,13281.8649,13285.405,13257.0635,13271.0305,"1356351,102,608",INDICE MASI
2021-12-16 01:00:00,13271.0305,13321.3969,13262.6369,13269.5371,"1356351,102,608",INDICE MASI
2021-12-17 01:00:00,13269.5371,13303.7267,13176.1774,13303.7267,"1356351,102,608",INDICE MASI
2021-12-20 01:00:00,13303.3626,13305.496,13224.6745,13253.9624,"1356351,102,608",INDICE MASI
2021-12-21 01:00:00,13253.9624,13253.9624,13163.0128,13242.9596,"1356351,102,608",INDICE MASI
2021-12-22 01:00:00,13242.9596,13249.3848,13194.3868,13210.503,"1356351,102,608",INDICE MASI
2021-12-23 01:00:00,13210.503,13250.4494,13186.1061,13249.964,"1356351,102,608",INDICE MASI
2021-12-24 01:00:00,13249.964,13249.964,13202.9802,13242.4342,"1356351,102,608",INDICE MASI
2021-12-27 01:00:00,13242.4342,13242.6564,13197.9966,13236.3867,"1356351,102,608",INDICE MASI
2021-12-28 01:00:00,13236.3867,13290.7882,13211.0198,13281.7956,"1356351,102,608",INDICE MASI
2021-12-29 01:00:00,13281.7956,13389.7045,13280.9587,13389.2014,"1356351,102,608",INDICE MASI
2021-12-30 01:00:00,13389.2014,13405.187,13340.2974,13404.6327,"1356351,102,608",INDICE MASI
2021-12-31 01:00:00,13404.6327,13425.4956,13351.9951,13358.3215,"1356351,102,608",INDICE MASI
2022-01-03 01:00:00,13358.3215,13363.0552,13277.7992,13296.2891,"1356351,102,608",INDICE MASI
2022-01-04 01:00:00,13296.2891,13328.5021,13278.4849,13278.4849,"1356351,102,608",INDICE MASI
2022-01-05 01:00:00,13278.4849,13306.0015,13269.3563,13290.625,"1356351,102,608",INDICE MASI
2022-01-06 01:00:00,13290.625,13369.0158,13290.625,13368.7697,"1356351,102,608",INDICE MASI
2022-01-07 01:00:00,13368.7697,13477.2521,13335.969,13477.2521,"1356351,102,608",INDICE MASI
2022-01-10 01:00:00,13477.2521,13503.1544,13441.7798,13486.3065,"1356351,102,608",INDICE MASI
2022-01-12 01:00:00,13486.3065,13532.1302,13481.2182,13531.256,"1356351,102,608",INDICE MASI
2022-01-13 01:00:00,13531.256,13588.2416,13506.2263,13588.2416,"1356351,102,608",INDICE MASI
2022-01-14 01:00:00,13588.2416,13784.722,13551.043,13784.3063,"1356351,102,608",INDICE MASI
2022-01-17 01:00:00,13784.3063,13784.3063,13748.2376,13770.7843,"1356351,102,608",INDICE MASI
2022-01-18 01:00:00,13770.7843,13815.3708,13767.9843,13768.0498,"1356351,102,608",INDICE MASI
2022-01-19 01:00:00,13768.0498,13817.9413,13734.7562,13737.7096,"1356351,102,608",INDICE MASI
2022-01-20 01:00:00,13737.7096,13814.8235,13734.7276,13777.5879,"1356351,102,608",INDICE MASI
2022-01-21 01:00:00,13777.5879,13812.4314,13769.8447,13783.8065,"1356351,102,608",INDICE MASI
2022-01-24 01:00:00,13783.8065,13815.5856,13753.0454,13753.5026,"1356351,102,608",INDICE MASI
2022-01-25 01:00:00,13753.5026,13765.7275,13706.6203,13706.6203,"1356351,102,608",INDICE MASI
2022-01-26 01:00:00,13706.6203,13723.608,13688.4299,13722.2847,"1356351,102,608",INDICE MASI
2022-01-27 01:00:00,13722.2847,13758.1273,13721.0738,13733.8642,"1356351,102,608",INDICE MASI
2022-01-28 01:00:00,13733.8642,13813.9926,13732.4562,13793.2131,"1356351,102,608",INDICE MASI
2022-01-31 01:00:00,13793.2131,13887.8492,13791.2856,13883.4936,"1356351,102,608",INDICE MASI
2022-02-01 01:00:00,13883.4936,13896.4531,13850.131,13863.1054,"1356351,102,608",INDICE MASI
2022-02-02 01:00:00,13863.1054,13907.7463,13862.596,13905.5098,"1356351,102,608",INDICE MASI
2022-02-03 01:00:00,13905.5098,13913.3935,13859.8943,13913.3935,"1356351,102,608",INDICE MASI
2022-02-04 01:00:00,13913.3935,13965.3466,13905.7464,13949.345,"1356351,102,608",INDICE MASI
2022-02-07 01:00:00,13949.345,13955.2216,13918.896,13951.2731,"1356351,102,608",INDICE MASI
2022-02-08 01:00:00,13951.2731,14012.6421,13939.8888,13985.6409,"1356351,102,608",INDICE MASI
2022-02-09 01:00:00,13985.6409,13990.9803,13945.9302,13950.5624,"1356351,102,608",INDICE MASI
2022-02-10 01:00:00,13950.5624,13992.4918,13950.5624,13991.4717,"1356351,102,608",INDICE MASI
2022-02-11 01:00:00,13991.4717,14005.5195,13949.6874,13950.0563,"1356351,102,608",INDICE MASI
2022-02-14 01:00:00,13950.0563,13957.1559,13852.1857,13866.4577,"1356351,102,608",INDICE MASI
2022-02-15 01:00:00,13866.4577,13866.4577,13767.7217,13767.7217,"1356351,102,608",INDICE MASI
2022-02-16 01:00:00,13771.9598,13803.0118,13760.2631,13760.2631,"1356351,102,608",INDICE MASI
2022-02-17 01:00:00,13760.2631,13801.5201,13758.028,13766.5965,"1356351,102,608",INDICE MASI
2022-02-18 01:00:00,13766.5965,13790.0218,13716.2843,13716.731,"1356351,102,608",INDICE MASI
2022-02-21 01:00:00,13716.731,13727.9414,13640.5767,13649.8129,"1356351,102,608",INDICE MASI
2022-02-22 01:00:00,13649.8129,13649.8129,13461.9566,13521.3509,"1356351,102,608",INDICE MASI
2022-02-23 01:00:00,13521.3509,13562.0936,13495.319,13509.6654,"1356351,102,608",INDICE MASI
2022-02-24 01:00:00,13509.6654,13509.6654,12946.8857,12954.6815,"1356351,102,608",INDICE MASI
2022-02-25 01:00:00,12954.6815,13292.3237,12899.882,13175.3046,"1356351,102,608",INDICE MASI
2022-02-28 01:00:00,13175.3046,13244.9356,13071.0355,13071.0355,"1356351,102,608",INDICE MASI
2022-03-01 01:00:00,13071.0355,13186.8213,13059.0728,13059.6634,"1356351,102,608",INDICE MASI
2022-03-02 01:00:00,13059.6634,13062.9539,12960.5394,12972.8158,"1356351,102,608",INDICE MASI
2022-03-03 01:00:00,12972.8158,12981.2037,12856.5151,12864.5708,"1356351,102,608",INDICE MASI
2022-03-04 01:00:00,12864.5708,12887.3303,12734.1256,12785.569,"1356351,102,608",INDICE MASI
2022-03-07 01:00:00,12785.569,12785.631,12353.7825,12415.4564,"1356351,102,608",INDICE MASI
2022-03-08 01:00:00,12415.4564,12683.2489,12397.3646,12671.5329,"1356351,102,608",INDICE MASI
2022-03-09 01:00:00,12671.5329,12884.5518,12671.5329,12866.1333,"1356351,102,608",INDICE MASI
2022-03-10 01:00:00,12866.1333,12944.0797,12567.5429,12567.5429,"1356351,102,608",INDICE MASI
2022-03-11 01:00:00,12567.5429,12724.5417,12558.9979,12623.9385,"1356351,102,608",INDICE MASI
2022-03-14 01:00:00,12623.9385,12686.4214,12623.2884,12659.1753,"1356351,102,608",INDICE MASI
2022-03-15 01:00:00,12659.1753,12747.3521,12635.6455,12704.7167,"1356351,102,608",INDICE MASI
2022-03-16 01:00:00,12704.7167,12763.9593,12702.7494,12761.9605,"1356351,102,608",INDICE MASI
2022-03-17 01:00:00,12761.9605,12935.5089,12761.9605,12935.5089,"1356351,102,608",INDICE MASI
2022-03-18 01:00:00,12935.5089,12983.443,12865.862,12877.7965,"1356351,102,608",INDICE MASI
2022-03-21 01:00:00,12877.7965,12929.6056,12867.8172,12867.9039,"1356351,102,608",INDICE MASI
2022-03-22 01:00:00,12867.9039,12930.429,12820.0972,12820.0972,"1356351,102,608",INDICE MASI
2022-03-23 01:00:00,12820.0972,12820.0972,12573.4862,12577.9055,"1356351,102,608",INDICE MASI
2022-03-24 01:00:00,12577.9055,12630.3304,12554.6802,12558.7085,"1356351,102,608",INDICE MASI
2022-03-25 01:00:00,12558.7085,12739.5731,12558.7085,12602.9217,"1356351,102,608",INDICE MASI
2022-03-28 00:00:00,12602.9217,12640.2244,12590.8663,12640.2244,"1356351,102,608",INDICE MASI
2022-03-29 00:00:00,12640.2244,12721.3782,12625.6388,12721.3782,"1356351,102,608",INDICE MASI
2022-03-30 00:00:00,12721.3782,12782.5073,12703.1785,12751.4468,"1356351,102,608",INDICE MASI
2022-03-31 00:00:00,12751.4468,12828.0902,12742.3483,12818.1107,"1356351,102,608",INDICE MASI
2022-04-01 00:00:00,12818.1107,12860.8796,12814.5894,12843.5244,"1356351,102,608",INDICE MASI
2022-04-04 00:00:00,12843.5244,12899.886,12803.9485,12824.2918,"1356351,102,608",INDICE MASI
2022-04-05 00:00:00,12824.2918,12878.4157,12817.1401,12878.4157,"1356351,102,608",INDICE MASI
2022-04-06 00:00:00,12878.4157,12901.5368,12845.0952,12893.8024,"1356351,102,608",INDICE MASI
2022-04-07 00:00:00,12893.8024,12932.9249,12835.178,12926.3606,"1356351,102,608",INDICE MASI
2022-04-08 00:00:00,12926.3606,12953.9441,12888.5114,12946.4854,"1356351,102,608",INDICE MASI
2022-04-11 00:00:00,12946.4854,12968.3265,12923.0449,12943.0795,"1356351,102,608",INDICE MASI
2022-04-12 00:00:00,12943.0795,12992.5359,12932.0755,12972.9817,"1356351,102,608",INDICE MASI
2022-04-13 00:00:00,12972.9817,12991.919,12955.7784,12971.8892,"1356351,102,608",INDICE MASI
2022-04-14 00:00:00,12971.8892,12979.353,12952.6609,12971.8937,"1356351,102,608",INDICE MASI
2022-04-15 00:00:00,12971.8937,12999.3058,12948.574,12999.3058,"1356351,102,608",INDICE MASI
2022-04-18 00:00:00,12999.3058,13046.2857,12990.9605,13038.923,"1356351,102,608",INDICE MASI
2022-04-19 00:00:00,13038.4385,13052.0743,13000.4929,13052.0743,"1356351,102,608",INDICE MASI
2022-04-20 00:00:00,13052.0743,13084.5949,13027.2557,13063.7312,"1356351,102,608",INDICE MASI
2022-04-21 00:00:00,13063.7312,13115.1078,13050.111,13096.8713,"1356351,102,608",INDICE MASI
2022-04-22 00:00:00,13096.8713,13169.6672,13096.8713,13169.6672,"1356351,102,608",INDICE MASI
2022-04-25 00:00:00,13169.6672,13183.3667,13130.4461,13167.3883,"1356351,102,608",INDICE MASI
2022-04-26 00:00:00,13167.3883,13167.3883,13098.2041,13106.8923,"1356351,102,608",INDICE MASI
2022-04-27 00:00:00,13106.8923,13127.4003,13065.9633,13083.674,"1356351,102,608",INDICE MASI
2022-04-28 00:00:00,13083.674,13147.8711,13072.4148,13134.6411,"1356351,102,608",INDICE MASI
2022-04-29 00:00:00,13134.6411,13157.2496,13101.9706,13136.6547,"1356351,102,608",INDICE MASI
2022-05-04 00:00:00,13136.6547,13173.9175,13128.8959,13143.8939,"1356351,102,608",INDICE MASI
2022-05-05 00:00:00,13134.5976,13153.353,13116.8007,13121.6524,"1356351,102,608",INDICE MASI
2022-05-06 00:00:00,13114.9517,13118.703,13046.4445,13051.009,"1356351,102,608",INDICE MASI
2022-05-09 01:00:00,13051.009,13060.8546,12984.1776,12984.1776,"1356351,102,608",INDICE MASI
2022-05-10 01:00:00,12984.1776,13021.645,12666.7523,12666.7523,"1356351,102,608",INDICE MASI
2022-05-11 01:00:00,12666.7523,12741.084,12646.9077,12649.889,"1356351,102,608",INDICE MASI
2022-05-12 01:00:00,12649.889,12660.5754,12569.3912,12572.3907,"1356351,102,608",INDICE MASI
2022-05-13 01:00:00,12572.3907,12683.1614,12568.4991,12682.2065,"1356351,102,608",INDICE MASI
2022-05-16 01:00:00,12682.2065,12738.1458,12648.5951,12682.7725,"1356351,102,608",INDICE MASI
2022-05-17 01:00:00,12682.7725,12733.0734,12681.6549,12716.6462,"1356351,102,608",INDICE MASI
2022-05-18 01:00:00,12716.6462,12749.4149,12672.6203,12679.9576,"1356351,102,608",INDICE MASI
2022-05-19 01:00:00,12679.0797,12738.7748,12679.0797,12680.1294,"1356351,102,608",INDICE MASI
2022-05-20 01:00:00,12679.7912,12691.6291,12625.5714,12626.5915,"1356351,102,608",INDICE MASI
2022-05-23 01:00:00,12626.5915,12660.5234,12526.1524,12564.5543,"1356351,102,608",INDICE MASI
2022-05-24 01:00:00,12564.5543,12607.5412,12413.7009,12421.6016,"1356351,102,608",INDICE MASI
2022-05-25 01:00:00,12421.6016,12480.6213,12375.2704,12394.3908,"1356351,102,608",INDICE MASI
2022-05-26 01:00:00,12394.3908,12439.6446,12388.9888,12411.4981,"1356351,102,608",INDICE MASI
2022-05-27 01:00:00,12407.8844,12430.3622,12306.0047,12334.9305,"1356351,102,608",INDICE MASI
2022-05-30 01:00:00,12334.9305,12379.5105,12311.8444,12321.1542,"1356351,102,608",INDICE MASI
2022-05-31 01:00:00,12321.1542,12364.3813,12314.5385,12339.5969,"1356351,102,608",INDICE MASI
2022-06-01 01:00:00,12303.9421,12492.4317,12298.4903,12392.7784,"1356351,102,608",INDICE MASI
2022-06-02 01:00:00,12392.5045,12552.9286,12385.8074,12534.9659,"1356351,102,608",INDICE MASI
2022-06-03 01:00:00,12534.9659,12609.8868,12504.0592,12609.8868,"1356351,102,608",INDICE MASI
2022-06-06 01:00:00,12595.6724,12668.1594,12580.8109,12665.1525,"1356351,102,608",INDICE MASI
2022-06-07 01:00:00,12662.6555,12716.8742,12588.6722,12716.8742,"1356351,102,608",INDICE MASI
2022-06-08 01:00:00,12716.8742,12728.1891,12648.8196,12672.3227,"1356351,102,608",INDICE MASI
2022-06-09 01:00:00,12661.5475,12706.8098,12611.8473,12611.8473,"1356351,102,608",INDICE MASI
2022-06-10 01:00:00,12611.8473,12611.8473,12531.8651,12564.7641,"1356351,102,608",INDICE MASI
2022-06-13 01:00:00,12564.7641,12613.6963,12479.5031,12490.6675,"1356351,102,608",INDICE MASI
2022-06-14 01:00:00,12490.6675,12490.6675,12264.2196,12264.6148,"1356351,102,608",INDICE MASI
2022-06-15 01:00:00,12262.5728,12359.2619,12244.0898,12358.9833,"1356351,102,608",INDICE MASI
2022-06-16 01:00:00,12357.956,12366.1004,12252.9195,12258.1041,"1356351,102,608",INDICE MASI
2022-06-17 01:00:00,12258.1041,12258.1041,12083.5701,12083.5701,"1356351,102,608",INDICE MASI
2022-06-20 01:00:00,12082.5865,12177.5276,12082.5865,12134.2228,"1356351,102,608",INDICE MASI
2022-06-21 01:00:00,12126.7816,12167.4422,12109.7898,12161.3568,"1356351,102,608",INDICE MASI
2022-06-22 01:00:00,12159.0534,12198.7453,12024.9124,12025.5078,"1356351,102,608",INDICE MASI
2022-06-23 01:00:00,12020.978,12026.4836,11930.6384,11946.9715,"1356351,102,608",INDICE MASI
2022-06-24 01:00:00,11939.6729,12044.5391,11939.3426,12014.9072,"1356351,102,608",INDICE MASI
2022-06-27 01:00:00,12013.6915,12055.258,11966.2742,11978.703,"1356351,102,608",INDICE MASI
2022-06-28 01:00:00,11978.703,12048.7053,11977.5306,12022.9602,"1356351,102,608",INDICE MASI
2022-06-29 01:00:00,12022.9602,12089.4401,11996.6782,12057.9999,"1356351,102,608",INDICE MASI
2022-06-30 01:00:00,12057.1993,12095.9984,12009.4049,12009.4049,"1356351,102,608",INDICE MASI
2022-07-01 01:00:00,12003.2881,12012.4071,11744.2195,11744.2195,"1356351,102,608",INDICE MASI
2022-07-04 01:00:00,11710.2656,11812.1193,11707.6856,11713.8476,"1356351,102,608",INDICE MASI
2022-07-05 01:00:00,11639.1802,11717.4905,11544.355,11546.3133,"1356351,102,608",INDICE MASI
2022-07-06 01:00:00,11546.3133,11651.1115,11518.1158,11631.6564,"1356351,102,608",INDICE MASI
2022-07-07 01:00:00,11631.6564,11725.501,11631.4528,11725.501,"1356351,102,608",INDICE MASI
2022-07-08 01:00:00,11725.1925,11800.1586,11694.7321,11711.3661,"1356351,102,608",INDICE MASI
2022-07-12 01:00:00,11701.6453,11803.1084,11701.6453,11740.9879,"1356351,102,608",INDICE MASI
2022-07-13 01:00:00,11712.5744,11793.1301,11711.2184,11793.1301,"1356351,102,608",INDICE MASI
2022-07-14 01:00:00,11777.2727,11828.391,11741.5372,11741.776,"1356351,102,608",INDICE MASI
2022-07-15 01:00:00,11741.776,11834.5989,11741.776,11831.4238,"1356351,102,608",INDICE MASI
2022-07-18 01:00:00,11830.0741,11879.3081,11819.5612,11868.2966,"1356351,102,608",INDICE MASI
2022-07-19 01:00:00,11865.0363,11957.9652,11858.8739,11956.9597,"1356351,102,608",INDICE MASI
2022-07-20 01:00:00,11935.9817,12072.6797,11933.3396,11944.2238,"1356351,102,608",INDICE MASI
2022-07-21 01:00:00,11944.2238,11986.3925,11939.6249,11943.0437,"1356351,102,608",INDICE MASI
2022-07-22 01:00:00,11938.1174,11967.6881,11922.9978,11923.9876,"1356351,102,608",INDICE MASI
2022-07-25 01:00:00,11923.9876,11944.4786,11809.4393,11835.578,"1356351,102,608",INDICE MASI
2022-07-26 01:00:00,11835.5669,11840.8654,11772.3321,11810.0314,"1356351,102,608",INDICE MASI
2022-07-27 01:00:00,11810.0314,11887.0614,11772.5678,11774.5852,"1356351,102,608",INDICE MASI
2022-07-28 01:00:00,11772.6475,11834.9506,11758.4067,11834.6708,"1356351,102,608",INDICE MASI
2022-07-29 01:00:00,11834.6708,11861.7018,11787.9389,11818.4603,"1356351,102,608",INDICE MASI
2022-08-01 01:00:00,11818.4603,11867.4659,11805.8073,11854.2836,"1356351,102,608",INDICE MASI
2022-08-02 01:00:00,11854.2836,11854.2836,11819.3209,11828.1793,"1356351,102,608",INDICE MASI
2022-08-03 01:00:00,11828.1793,11858.0266,11796.2717,11833.2219,"1356351,102,608",INDICE MASI
2022-08-04 01:00:00,11831.2111,11871.6232,11816.9865,11862.2248,"1356351,102,608",INDICE MASI
2022-08-05 01:00:00,11862.2248,11953.5433,11862.2248,11947.2879,"1356351,102,608",INDICE MASI
2022-08-08 01:00:00,11947.2879,11950.9376,11913.9798,11945.8354,"1356351,102,608",INDICE MASI
2022-08-09 01:00:00,11945.8354,11985.3529,11930.925,11985.3529,"1356351,102,608",INDICE MASI
2022-08-10 01:00:00,11985.3529,12059.9503,11968.8542,11988.813,"1356351,102,608",INDICE MASI
2022-08-11 01:00:00,11988.813,12094.8063,11976.9829,12083.3611,"1356351,102,608",INDICE MASI
2022-08-12 01:00:00,12083.3611,12174.2402,12081.0259,12162.7539,"1356351,102,608",INDICE MASI
2022-08-15 01:00:00,12162.7539,12195.8871,12116.7703,12175.7542,"1356351,102,608",INDICE MASI
2022-08-16 01:00:00,12175.7542,12206.3491,12173.1105,12186.5673,"1356351,102,608",INDICE MASI
2022-08-17 01:00:00,12186.5673,12215.0115,12143.0082,12174.0887,"1356351,102,608",INDICE MASI
2022-08-18 01:00:00,12174.0887,12207.5493,12161.0354,12173.8119,"1356351,102,608",INDICE MASI
2022-08-19 01:00:00,12173.8119,12196.2041,12147.1232,12185.3365,"1356351,102,608",INDICE MASI
2022-08-22 01:00:00,12185.3365,12188.871,12135.5585,12137.9612,"1356351,102,608",INDICE MASI
2022-08-23 01:00:00,12132.2627,12193.6406,12127.1606,12157.0036,"1356351,102,608",INDICE MASI
2022-08-24 01:00:00,12157.0036,12187.165,12082.4358,12187.165,"1356351,102,608",INDICE MASI
2022-08-25 01:00:00,12187.165,12205.6727,12142.1871,12201.6095,"1356351,102,608",INDICE MASI
2022-08-26 01:00:00,12201.6095,12231.821,12151.8191,12177.1833,"1356351,102,608",INDICE MASI
2022-08-29 01:00:00,12177.1833,12194.3465,12157.7274,12169.0503,"1356351,102,608",INDICE MASI
2022-08-30 01:00:00,12169.0503,12184.0736,12117.3245,12117.3245,"1356351,102,608",INDICE MASI
2022-08-31 01:00:00,12117.3245,12176.0642,12091.1008,12128.7166,"1356351,102,608",INDICE MASI
2022-09-01 01:00:00,12128.7166,12150.7808,12083.0681,12127.1717,"1356351,102,608",INDICE MASI
2022-09-02 01:00:00,12127.1717,12185.6882,12105.8187,12136.2882,"1356351,102,608",INDICE MASI
2022-09-05 01:00:00,12136.2882,12214.3611,12115.7502,12140.7196,"1356351,102,608",INDICE MASI
2022-09-06 01:00:00,12074.2295,12115.442,12070.1321,12109.7039,"1356351,102,608",INDICE MASI
2022-09-07 01:00:00,12109.7039,12173.9904,12109.7039,12154.8541,"1356351,102,608",INDICE MASI
2022-09-08 01:00:00,12154.8541,12185.8556,12132.5583,12157.4156,"1356351,102,608",INDICE MASI
2022-09-09 01:00:00,12157.3785,12205.1262,12128.3702,12128.3702,"1356351,102,608",INDICE MASI
2022-09-12 01:00:00,12128.3702,12159.6649,12108.7238,12132.9198,"1356351,102,608",INDICE MASI
2022-09-13 01:00:00,12132.1702,12163.0978,12130.0579,12147.7712,"1356351,102,608",INDICE MASI
2022-09-14 01:00:00,12138.2314,12161.0736,12129.1412,12146.0579,"1356351,102,608",INDICE MASI
2022-09-15 01:00:00,12145.5385,12185.4904,12130.6476,12138.0287,"1356351,102,608",INDICE MASI
2022-09-16 01:00:00,12138.0287,12198.6837,12138.0287,12198.6837,"1356351,102,608",INDICE MASI
2022-09-19 01:00:00,12198.6837,12206.7473,12172.5778,12174.7142,"1356351,102,608",INDICE MASI
2022-09-20 01:00:00,12173.929,12212.0273,12172.0837,12211.9975,"1356351,102,608",INDICE MASI
2022-09-21 01:00:00,12211.9975,12235.0958,12165.1665,12231.1497,"1356351,102,608",INDICE MASI
2022-09-22 01:00:00,12231.1497,12261.7053,12219.4516,12250.736,"1356351,102,608",INDICE MASI
2022-09-23 01:00:00,12250.736,12262.6922,12219.1996,12259.0476,"1356351,102,608",INDICE MASI
2022-09-26 01:00:00,12259.0476,12267.2972,12164.2564,12191.8328,"1356351,102,608",INDICE MASI
2022-09-27 01:00:00,12191.8328,12214.3135,12044.5067,12044.5067,"1356351,102,608",INDICE MASI
2022-09-28 01:00:00,12044.5067,12044.5067,11807.8561,11809.9381,"1356351,102,608",INDICE MASI
2022-09-29 01:00:00,11809.9381,11853.5688,11666.849,11684.0479,"1356351,102,608",INDICE MASI
2022-09-30 01:00:00,11684.0479,11737.8549,11548.2281,11613.108,"1356351,102,608",INDICE MASI
2022-10-03 01:00:00,11613.108,11632.4388,11581.8101,11586.1418,"1356351,102,608",INDICE MASI
2022-10-04 01:00:00,11586.1418,11646.5744,11585.4291,11617.869,"1356351,102,608",INDICE MASI
2022-10-05 01:00:00,11617.869,11681.1875,11616.4467,11662.8511,"1356351,102,608",INDICE MASI
2022-10-06 01:00:00,11662.8511,11767.0512,11652.6143,11738.6922,"1356351,102,608",INDICE MASI
2022-10-07 01:00:00,11738.6922,11743.6437,11689.315,11724.4358,"1356351,102,608",INDICE MASI
